user,song,time,frequency,confidence,note,score
Earth,รักแรกพบ,47.23,132.33930630271547,0.8594855,C3,0.7991428167247494
Earth,รักแรกพบ,47.24,133.4210626784345,0.82327676,C3,0.6582050372788384
Earth,รักแรกพบ,47.25,134.5712187311483,0.85629034,C3,0.5096036271799378
Earth,รักแรกพบ,47.26,135.15471225080412,0.84968716,C♯3,0.5652994732191128
Earth,รักแรกพบ,47.27,135.83685644159556,0.8718555,C♯3,0.6524574427083795
Earth,รักแรกพบ,47.28,136.248737929084,0.87350863,C♯3,0.7048721103535972
Earth,รักแรกพบ,47.29,136.25968944257752,0.87652636,C♯3,0.7062636000217772
Earth,รักแรกพบ,47.3,136.42258908313323,0.86766946,C♯3,0.7269482913324629
Earth,รักแรกพบ,47.31,136.65273651493865,0.8744405,C♯3,0.7561299219841888
Earth,รักแรกพบ,47.32,136.57287712844973,0.8525854,C♯3,0.7460096926893816
Earth,รักแรกพบ,47.33,135.52650265851065,0.8499858,C♯3,0.6128577507987583
Earth,รักแรกพบ,47.34,134.53890610838582,0.85877824,C3,0.5137610859929966
Earth,รักแรกพบ,47.35,133.09363383274874,0.8599926,C3,0.7007434983028842
Earth,รักแรกพบ,47.36,131.71734774469917,0.8998211,C3,0.880697877541685
Earth,รักแรกพบ,47.37,129.92864755089727,0.89696723,C3,0.8825924477516882
Earth,รักแรกพบ,47.38,128.17700854536807,0.8531964,C3,0.64760777589706
Earth,รักแรกพบ,47.39,127.5144748016452,0.84573334,C3,0.5578900013520867
Earth,รักแรกพบ,47.4,126.61242299843332,0.83655363,B2,0.5650146866727623
Earth,รักแรกพบ,47.41,125.82795606694505,0.799884,B2,0.6726123886582207
Earth,รักแรกพบ,47.42,124.98160150528834,0.8312755,B2,0.7894535019388125
